case_key,class,mode,unit_id,status,nA,nB,a_uids,b_uids,a_feat_ids,b_feat_ids,a_src_files,b_src_files,cas,oc,ar,area_a,area_b,area_intersection
2346175,Basal lymphoid aggregates,one_to_one,Basal lymphoid aggregates:pair_0,matched,1,1,2346175|0:B:d15525c6-8457-4b7f-9b47-cc553f0184a4,2346175|0:C:bed3f9c0-723b-465f-86b4-4b8c558ef7d0,d15525c6-8457-4b7f-9b47-cc553f0184a4,bed3f9c0-723b-465f-86b4-4b8c558ef7d0,C:\Users\Aditya\OneDrive\Documents\Academic\sem2\thesis\argument_score\AIIMS_G\AIIMS_G\Annotated\2346175\2346175.geojson,C:\Users\Aditya\OneDrive\Documents\Academic\sem2\thesis\argument_score\DMC\DMC\2346175\2346175.geojson,0.8367899721430461,0.8385744234800838,1.1394483729347498,268551.0,306000.0,225200.0
